Sumber,Komoditi,Tingkat,Provinsi,Tanggal,Harga
SP2KP,Telur Ayam Ras,Konsumen,Singkawang,2026-01-21,31000.0
Panel Harga,Daging Sapi,Konsumen,Provinsi,2026-01-21,156034.0
Panel Harga,Daging Sapi,Konsumen,Kayong Utara,2026-01-21,160000.0
Panel Harga,Daging Sapi,Konsumen,Ketapang,2026-01-21,148000.0
Panel Harga,Daging Sapi,Konsumen,Kubu Raya,2026-01-21,160000.0
Panel Harga,Daging Sapi,Konsumen,Landak,2026-01-21,162500.0
Panel Harga,Daging Sapi,Konsumen,Melawi,2026-01-21,160000.0
Panel Harga,Daging Sapi,Konsumen,Mempawah,2026-01-21,150000.0
Panel Harga,Daging Sapi,Konsumen,Sambas,2026-01-21,160000.0
Panel Harga,Daging Sapi,Konsumen,Sanggau,2026-01-21,160000.0
Panel Harga,Daging Sapi,Konsumen,Sekadau,2026-01-21,165000.0
Panel Harga,Daging Sapi,Konsumen,Sintang,2026-01-21,150000.0
Panel Harga,Daging Sapi,Konsumen,Kota Pontianak,2026-01-21,155000.0
Panel Harga,Daging Sapi,Konsumen,Kota Singkawang,2026-01-21,160000.0
Panel Harga,Daging Ayam Ras,Konsumen,Provinsi,2026-01-21,45531.0
Panel Harga,Daging Ayam Ras,Konsumen,Bengkayang,2026-01-21,50000.0
Panel Harga,Daging Ayam Ras,Konsumen,Kapuas Hulu,2026-01-21,50000.0
Panel Harga,Daging Ayam Ras,Konsumen,Kayong Utara,2026-01-21,44000.0
Panel Harga,Daging Ayam Ras,Konsumen,Ketapang,2026-01-21,48800.0
Panel Harga,Daging Ayam Ras,Konsumen,Kubu Raya,2026-01-21,45000.0
Panel Harga,Daging Ayam Ras,Konsumen,Landak,2026-01-21,43000.0
Panel Harga,Daging Ayam Ras,Konsumen,Melawi,2026-01-21,45000.0
Panel Harga,Daging Ayam Ras,Konsumen,Mempawah,2026-01-21,39667.0
Panel Harga,Daging Ayam Ras,Konsumen,Sambas,2026-01-21,39000.0
Panel Harga,Daging Ayam Ras,Konsumen,Sanggau,2026-01-21,45000.0
Panel Harga,Daging Ayam Ras,Konsumen,Sekadau,2026-01-21,48333.0
Panel Harga,Daging Ayam Ras,Konsumen,Sintang,2026-01-21,44833.0
Panel Harga,Daging Ayam Ras,Konsumen,Kota Pontianak,2026-01-21,44000.0
Panel Harga,Daging Ayam Ras,Konsumen,Kota Singkawang,2026-01-21,44333.0
Panel Harga,Telur Ayam Ras,Konsumen,Provinsi,2026-01-21,33995.0
Panel Harga,Telur Ayam Ras,Konsumen,Bengkayang,2026-01-21,32500.0
Panel Harga,Telur Ayam Ras,Konsumen,Kapuas Hulu,2026-01-21,36800.0
Panel Harga,Telur Ayam Ras,Konsumen,Kayong Utara,2026-01-21,37867.0
Panel Harga,Telur Ayam Ras,Konsumen,Ketapang,2026-01-21,36600.0
Panel Harga,Telur Ayam Ras,Konsumen,Kubu Raya,2026-01-21,41000.0
Panel Harga,Telur Ayam Ras,Konsumen,Landak,2026-01-21,34000.0
Panel Harga,Telur Ayam Ras,Konsumen,Melawi,2026-01-21,35000.0
Panel Harga,Telur Ayam Ras,Konsumen,Mempawah,2026-01-21,33000.0
Panel Harga,Telur Ayam Ras,Konsumen,Sambas,2026-01-21,32000.0
Panel Harga,Telur Ayam Ras,Konsumen,Sanggau,2026-01-21,30000.0
Panel Harga,Telur Ayam Ras,Konsumen,Sekadau,2026-01-21,36018.0
Panel Harga,Telur Ayam Ras,Konsumen,Sintang,2026-01-21,35200.0
Panel Harga,Telur Ayam Ras,Konsumen,Kota Pontianak,2026-01-21,32000.0
Panel Harga,Telur Ayam Ras,Konsumen,Kota Singkawang,2026-01-21,31600.0
Panel Harga,Jagung Tk Peternak,Konsumen,Provinsi,2026-01-21,6800.0
Panel Harga,Jagung Tk Peternak,Konsumen,Kota Singkawang,2026-01-21,6800.0
PIHPS,Daging Ayam Ras Segar,Pasar Tradisional,Provinsi,2026-01-21,38050.0
PIHPS,Daging Ayam Ras Segar,Pasar Tradisional,Sintang,2026-01-21,44750.0
PIHPS,Daging Ayam Ras Segar,Pasar Tradisional,Kota Pontianak,2026-01-21,33400.0
PIHPS,Daging Ayam Ras Segar,Pasar Tradisional,Kota Singkawang,2026-01-21,36000.0
PIHPS,Daging Ayam Ras Segar,Pasar Modern,Provinsi,2026-01-21,39900.0
PIHPS,Daging Ayam Ras Segar,Pasar Modern,Kota Singkawang,2026-01-21,39900.0
PIHPS,Daging Sapi Kuailitas I,Pasar Tradisional,Provinsi,2026-01-21,157500.0
PIHPS,Daging Sapi Kuailitas I,Pasar Tradisional,Sintang,2026-01-21,157500.0
PIHPS,Daging Sapi Kuailitas I,Pasar Tradisional,Kota Pontianak,2026-01-21,160000.0
PIHPS,Daging Sapi Kuailitas I,Pasar Tradisional,Kota Singkawang,2026-01-21,160000.0
PIHPS,Daging Sapi Kuailitas I,Pasar Modern,Provinsi,2026-01-21,128000.0
PIHPS,Daging Sapi Kuailitas I,Pasar Modern,Kota Singkawang,2026-01-21,128000.0
PIHPS,Daging Sapi Kuailitas II,Pasar Tradisional,Provinsi,2026-01-21,141650.0
PIHPS,Daging Sapi Kuailitas II,Pasar Tradisional,Sintang,2026-01-21,112500.0
PIHPS,Daging Sapi Kuailitas II,Pasar Tradisional,Kota Pontianak,2026-01-21,152500.0
PIHPS,Daging Sapi Kuailitas II,Pasar Tradisional,Kota Singkawang,2026-01-21,160000.0
PIHPS,Daging Sapi Kuailitas II,Pasar Modern,Provinsi,2026-01-21,156000.0
PIHPS,Daging Sapi Kuailitas II,Pasar Modern,Kota Singkawang,2026-01-21,156000.0
PIHPS,Telur Ayam Ras Segar,Pasar Tradisional,Provinsi,2026-01-21,33550.0
PIHPS,Telur Ayam Ras Segar,Pasar Tradisional,Sintang,2026-01-21,36000.0
PIHPS,Telur Ayam Ras Segar,Pasar Tradisional,Kota Pontianak,2026-01-21,33700.0
PIHPS,Telur Ayam Ras Segar,Pasar Tradisional,Kota Singkawang,2026-01-21,31000.0
PIHPS,Telur Ayam Ras Segar,Pasar Modern,Provinsi,2026-01-21,34500.0
PIHPS,Telur Ayam Ras Segar,Pasar Modern,Kota Singkawang,2026-01-21,34500.0
Disbunnak,Daging Ayam Ras Karkas,Pasar Flamboyan,Kota Pontianak,2026-01-21,50000.0
Disbunnak,Daging Ayam Ras Karkas,Pasar Kemuning,Kota Pontianak,2026-01-21,50000.0
Disbunnak,Daging Ayam Buras,Pasar Flamboyan,Kota Pontianak,2026-01-21,60000.0
Disbunnak,Daging Ayam Buras,Pasar Kemuning,Kota Pontianak,2026-01-21,62000.0
Disbunnak,Daging Babi,Pasar Flamboyan,Kota Pontianak,2026-01-21,140000.0
Disbunnak,Daging Babi,Pasar Kemuning,Kota Pontianak,2026-01-21,140000.0
Disbunnak,Daging Sapi,Pasar Flamboyan,Kota Pontianak,2026-01-21,150000.0
Disbunnak,Daging Sapi,Pasar Kemuning,Kota Pontianak,2026-01-21,160000.0
Disbunnak,Telur Ayam (butir) tertinggi,Pasar Flamboyan,Kota Pontianak,2026-01-21,2400.0
Disbunnak,Telur Ayam (butir) tertinggi,Pasar Kemuning,Kota Pontianak,2026-01-21,2400.0
Disbunnak,Telur Ayam (butir) terendah,Pasar Flamboyan,Kota Pontianak,2026-01-21,1800.0
Disbunnak,Telur Ayam (butir) terendah,Pasar Kemuning,Kota Pontianak,2026-01-21,1900.0
Disbunnak,Telur Ayam (kg),Pasar Flamboyan,Kota Pontianak,2026-01-21,33600.0
Disbunnak,Telur Ayam (kg),Pasar Kemuning,Kota Pontianak,2026-01-21,34400.0
Disbunnak,Telur Ayam Buras (butir),Pasar Flamboyan,Kota Pontianak,2026-01-21,3300.0
Disbunnak,Telur Ayam Buras (butir),Pasar Kemuning,Kota Pontianak,2026-01-21,3500.0
Disbunnak,Telur Bebek (butir),Pasar Flamboyan,Kota Pontianak,2026-01-21,3500.0
Disbunnak,Telur Bebek (butir),Pasar Kemuning,Kota Pontianak,2026-01-21,3500.0
SP2KP,Daging Sapi Paha Belakang,Konsumen,Provinsi,2026-01-22,154000.0
SP2KP,Daging Sapi Paha Belakang,Konsumen,Sambas,2026-01-22,160000.0
SP2KP,Daging Sapi Paha Belakang,Konsumen,Mempawah,2026-01-22,140000.0
SP2KP,Daging Sapi Paha Belakang,Konsumen,Sanggau,2026-01-22,150000.0
SP2KP,Daging Sapi Paha Belakang,Konsumen,Ketapang,2026-01-22,150000.0
SP2KP,Daging Sapi Paha Belakang,Konsumen,Sintang,2026-01-22,150000.0
SP2KP,Daging Sapi Paha Belakang,Konsumen,Kapuas Hulu,2026-01-22,180000.0
SP2KP,Daging Sapi Paha Belakang,Konsumen,Bengkayang,2026-01-22,160000.0
SP2KP,Daging Sapi Paha Belakang,Konsumen,Landak,2026-01-22,160000.0
SP2KP,Daging Sapi Paha Belakang,Konsumen,Sekadau,2026-01-22,160000.0
SP2KP,Daging Sapi Paha Belakang,Konsumen,Melawi,2026-01-22,160000.0
SP2KP,Daging Sapi Paha Belakang,Konsumen,Kayong Utara,2026-01-22,160000.0
SP2KP,Daging Sapi Paha Belakang,Konsumen,Kubu Raya,2026-01-22,150000.0
SP2KP,Daging Sapi Paha Belakang,Konsumen,Pontianak,2026-01-22,150000.0
SP2KP,Daging Sapi Paha Belakang,Konsumen,Singkawang,2026-01-22,160000.0
SP2KP,Daging Ayam Ras,Konsumen,Provinsi,2026-01-22,46000.0
SP2KP,Daging Ayam Ras,Konsumen,Sambas,2026-01-22,45000.0
SP2KP,Daging Ayam Ras,Konsumen,Mempawah,2026-01-22,40000.0
SP2KP,Daging Ayam Ras,Konsumen,Sanggau,2026-01-22,44000.0
SP2KP,Daging Ayam Ras,Konsumen,Ketapang,2026-01-22,45000.0
SP2KP,Daging Ayam Ras,Konsumen,Sintang,2026-01-22,48000.0
SP2KP,Daging Ayam Ras,Konsumen,Kapuas Hulu,2026-01-22,50000.0
SP2KP,Daging Ayam Ras,Konsumen,Bengkayang,2026-01-22,50000.0
SP2KP,Daging Ayam Ras,Konsumen,Landak,2026-01-22,48000.0
SP2KP,Daging Ayam Ras,Konsumen,Sekadau,2026-01-22,46000.0
SP2KP,Daging Ayam Ras,Konsumen,Melawi,2026-01-22,45000.0
SP2KP,Daging Ayam Ras,Konsumen,Kayong Utara,2026-01-22,50000.0
SP2KP,Daging Ayam Ras,Konsumen,Kubu Raya,2026-01-22,43000.0
SP2KP,Daging Ayam Ras,Konsumen,Pontianak,2026-01-22,42000.0
SP2KP,Daging Ayam Ras,Konsumen,Singkawang,2026-01-22,45000.0
SP2KP,Telur Ayam Ras,Konsumen,Provinsi,2026-01-22,35573.0
SP2KP,Telur Ayam Ras,Konsumen,Sambas,2026-01-22,32000.0
SP2KP,Telur Ayam Ras,Konsumen,Mempawah,2026-01-22,31000.0
SP2KP,Telur Ayam Ras,Konsumen,Sanggau,2026-01-22,32000.0
SP2KP,Telur Ayam Ras,Konsumen,Ketapang,2026-01-22,40000.0
SP2KP,Telur Ayam Ras,Konsumen,Sintang,2026-01-22,35200.0
SP2KP,Telur Ayam Ras,Konsumen,Kapuas Hulu,2026-01-22,36800.0
SP2KP,Telur Ayam Ras,Konsumen,Bengkayang,2026-01-22,32667.0
SP2KP,Telur Ayam Ras,Konsumen,Landak,2026-01-22,34000.0
SP2KP,Telur Ayam Ras,Konsumen,Sekadau,2026-01-22,38000.0
SP2KP,Telur Ayam Ras,Konsumen,Melawi,2026-01-22,36800.0
SP2KP,Telur Ayam Ras,Konsumen,Kayong Utara,2026-01-22,40000.0
SP2KP,Telur Ayam Ras,Konsumen,Kubu Raya,2026-01-22,30000.0
SP2KP,Telur Ayam Ras,Konsumen,Pontianak,2026-01-22,31667.0
SP2KP,Telur Ayam Ras,Konsumen,Singkawang,2026-01-22,31000.0
Panel Harga,Daging Sapi,Konsumen,Provinsi,2026-01-22,155469.0
Panel Harga,Daging Sapi,Konsumen,Kayong Utara,2026-01-22,160000.0
Panel Harga,Daging Sapi,Konsumen,Ketapang,2026-01-22,148000.0
Panel Harga,Daging Sapi,Konsumen,Kubu Raya,2026-01-22,160000.0
Panel Harga,Daging Sapi,Konsumen,Landak,2026-01-22,162500.0
Panel Harga,Daging Sapi,Konsumen,Melawi,2026-01-22,160000.0
Panel Harga,Daging Sapi,Konsumen,Mempawah,2026-01-22,150000.0
Panel Harga,Daging Sapi,Konsumen,Sambas,2026-01-22,160000.0
Panel Harga,Daging Sapi,Konsumen,Sanggau,2026-01-22,160000.0
Panel Harga,Daging Sapi,Konsumen,Sekadau,2026-01-22,165000.0
Panel Harga,Daging Sapi,Konsumen,Sintang,2026-01-22,150000.0
Panel Harga,Daging Sapi,Konsumen,Kota Pontianak,2026-01-22,155000.0
Panel Harga,Daging Sapi,Konsumen,Kota Singkawang,2026-01-22,160000.0
Panel Harga,Daging Ayam Ras,Konsumen,Provinsi,2026-01-22,45277.0
Panel Harga,Daging Ayam Ras,Konsumen,Bengkayang,2026-01-22,50000.0
Panel Harga,Daging Ayam Ras,Konsumen,Kapuas Hulu,2026-01-22,50000.0
Panel Harga,Daging Ayam Ras,Konsumen,Kayong Utara,2026-01-22,44000.0
Panel Harga,Daging Ayam Ras,Konsumen,Ketapang,2026-01-22,48800.0
Panel Harga,Daging Ayam Ras,Konsumen,Kubu Raya,2026-01-22,45000.0
Panel Harga,Daging Ayam Ras,Konsumen,Landak,2026-01-22,43000.0
Panel Harga,Daging Ayam Ras,Konsumen,Melawi,2026-01-22,45000.0
Panel Harga,Daging Ayam Ras,Konsumen,Mempawah,2026-01-22,39667.0
Panel Harga,Daging Ayam Ras,Konsumen,Sambas,2026-01-22,39000.0
Panel Harga,Daging Ayam Ras,Konsumen,Sanggau,2026-01-22,45000.0
Panel Harga,Daging Ayam Ras,Konsumen,Sekadau,2026-01-22,48333.0
Panel Harga,Daging Ayam Ras,Konsumen,Sintang,2026-01-22,44833.0
Panel Harga,Daging Ayam Ras,Konsumen,Kota Pontianak,2026-01-22,44000.0
Panel Harga,Daging Ayam Ras,Konsumen,Kota Singkawang,2026-01-22,44333.0
Panel Harga,Telur Ayam Ras,Konsumen,Provinsi,2026-01-22,34330.0
Panel Harga,Telur Ayam Ras,Konsumen,Bengkayang,2026-01-22,32500.0
Panel Harga,Telur Ayam Ras,Konsumen,Kapuas Hulu,2026-01-22,36800.0
Panel Harga,Telur Ayam Ras,Konsumen,Kayong Utara,2026-01-22,37867.0
Panel Harga,Telur Ayam Ras,Konsumen,Ketapang,2026-01-22,36600.0
Panel Harga,Telur Ayam Ras,Konsumen,Kubu Raya,2026-01-22,41000.0
Panel Harga,Telur Ayam Ras,Konsumen,Landak,2026-01-22,34000.0
Panel Harga,Telur Ayam Ras,Konsumen,Melawi,2026-01-22,35000.0
Panel Harga,Telur Ayam Ras,Konsumen,Mempawah,2026-01-22,33000.0
Panel Harga,Telur Ayam Ras,Konsumen,Sambas,2026-01-22,32000.0
Panel Harga,Telur Ayam Ras,Konsumen,Sanggau,2026-01-22,30000.0
Panel Harga,Telur Ayam Ras,Konsumen,Sekadau,2026-01-22,36018.0
Panel Harga,Telur Ayam Ras,Konsumen,Sintang,2026-01-22,35200.0
Panel Harga,Telur Ayam Ras,Konsumen,Kota Pontianak,2026-01-22,32000.0
Panel Harga,Telur Ayam Ras,Konsumen,Kota Singkawang,2026-01-22,31600.0
Panel Harga,Jagung Tk Peternak,Konsumen,Provinsi,2026-01-22,6800.0
Panel Harga,Jagung Tk Peternak,Konsumen,Kota Singkawang,2026-01-22,6800.0
PIHPS,Daging Ayam Ras Segar,Pasar Tradisional,Provinsi,2026-01-22,38750.0
PIHPS,Daging Ayam Ras Segar,Pasar Tradisional,Sintang,2026-01-22,44750.0
PIHPS,Daging Ayam Ras Segar,Pasar Tradisional,Kota Pontianak,2026-01-22,34500.0
PIHPS,Daging Ayam Ras Segar,Pasar Tradisional,Kota Singkawang,2026-01-22,37000.0
PIHPS,Daging Ayam Ras Segar,Pasar Modern,Provinsi,2026-01-22,39900.0
PIHPS,Daging Ayam Ras Segar,Pasar Modern,Kota Singkawang,2026-01-22,39900.0
PIHPS,Daging Sapi Kuailitas I,Pasar Tradisional,Provinsi,2026-01-22,157500.0
PIHPS,Daging Sapi Kuailitas I,Pasar Tradisional,Sintang,2026-01-22,157500.0
PIHPS,Daging Sapi Kuailitas I,Pasar Tradisional,Kota Pontianak,2026-01-22,155000.0
PIHPS,Daging Sapi Kuailitas I,Pasar Tradisional,Kota Singkawang,2026-01-22,160000.0
PIHPS,Daging Sapi Kuailitas I,Pasar Modern,Provinsi,2026-01-22,128000.0
PIHPS,Daging Sapi Kuailitas I,Pasar Modern,Kota Singkawang,2026-01-22,128000.0
PIHPS,Daging Sapi Kuailitas II,Pasar Tradisional,Provinsi,2026-01-22,141650.0
PIHPS,Daging Sapi Kuailitas II,Pasar Tradisional,Sintang,2026-01-22,112500.0
PIHPS,Daging Sapi Kuailitas II,Pasar Tradisional,Kota Pontianak,2026-01-22,152500.0
PIHPS,Daging Sapi Kuailitas II,Pasar Tradisional,Kota Singkawang,2026-01-22,160000.0
PIHPS,Daging Sapi Kuailitas II,Pasar Modern,Provinsi,2026-01-22,156000.0
PIHPS,Daging Sapi Kuailitas II,Pasar Modern,Kota Singkawang,2026-01-22,156000.0
PIHPS,Telur Ayam Ras Segar,Pasar Tradisional,Provinsi,2026-01-22,33550.0
PIHPS,Telur Ayam Ras Segar,Pasar Tradisional,Sintang,2026-01-22,36000.0
PIHPS,Telur Ayam Ras Segar,Pasar Tradisional,Kota Pontianak,2026-01-22,33700.0
PIHPS,Telur Ayam Ras Segar,Pasar Tradisional,Kota Singkawang,2026-01-22,31000.0
PIHPS,Telur Ayam Ras Segar,Pasar Modern,Provinsi,2026-01-22,34500.0
PIHPS,Telur Ayam Ras Segar,Pasar Modern,Kota Singkawang,2026-01-22,34500.0
Disbunnak,Daging Ayam Ras Karkas,Pasar Flamboyan,Kota Pontianak,2026-01-22,50000.0
Disbunnak,Daging Ayam Ras Karkas,Pasar Kemuning,Kota Pontianak,2026-01-22,50000.0
Disbunnak,Daging Ayam Buras,Pasar Flamboyan,Kota Pontianak,2026-01-22,60000.0
Disbunnak,Daging Ayam Buras,Pasar Kemuning,Kota Pontianak,2026-01-22,62000.0
Disbunnak,Daging Babi,Pasar Flamboyan,Kota Pontianak,2026-01-22,140000.0
Disbunnak,Daging Babi,Pasar Kemuning,Kota Pontianak,2026-01-22,140000.0
Disbunnak,Daging Sapi,Pasar Flamboyan,Kota Pontianak,2026-01-22,150000.0
Disbunnak,Daging Sapi,Pasar Kemuning,Kota Pontianak,2026-01-22,160000.0
Disbunnak,Telur Ayam (butir) tertinggi,Pasar Flamboyan,Kota Pontianak,2026-01-22,2400.0
Disbunnak,Telur Ayam (butir) tertinggi,Pasar Kemuning,Kota Pontianak,2026-01-22,2400.0
Disbunnak,Telur Ayam (butir) terendah,Pasar Flamboyan,Kota Pontianak,2026-01-22,1800.0
Disbunnak,Telur Ayam (butir) terendah,Pasar Kemuning,Kota Pontianak,2026-01-22,1900.0
Disbunnak,Telur Ayam (kg),Pasar Flamboyan,Kota Pontianak,2026-01-22,33600.0
Disbunnak,Telur Ayam (kg),Pasar Kemuning,Kota Pontianak,2026-01-22,34400.0
Disbunnak,Telur Ayam Buras (butir),Pasar Flamboyan,Kota Pontianak,2026-01-22,3300.0
Disbunnak,Telur Ayam Buras (butir),Pasar Kemuning,Kota Pontianak,2026-01-22,3500.0
Disbunnak,Telur Bebek (butir),Pasar Flamboyan,Kota Pontianak,2026-01-22,3500.0
Disbunnak,Telur Bebek (butir),Pasar Kemuning,Kota Pontianak,2026-01-22,3500.0
SP2KP,Daging Sapi Paha Belakang,Konsumen,Provinsi,2026-01-23,154000.0
SP2KP,Daging Sapi Paha Belakang,Konsumen,Sambas,2026-01-23,160000.0
SP2KP,Daging Sapi Paha Belakang,Konsumen,Mempawah,2026-01-23,140000.0
SP2KP,Daging Sapi Paha Belakang,Konsumen,Sanggau,2026-01-23,150000.0
SP2KP,Daging Sapi Paha Belakang,Konsumen,Ketapang,2026-01-23,150000.0
SP2KP,Daging Sapi Paha Belakang,Konsumen,Sintang,2026-01-23,150000.0
SP2KP,Daging Sapi Paha Belakang,Konsumen,Kapuas Hulu,2026-01-23,180000.0
SP2KP,Daging Sapi Paha Belakang,Konsumen,Bengkayang,2026-01-23,160000.0
SP2KP,Daging Sapi Paha Belakang,Konsumen,Landak,2026-01-23,160000.0
SP2KP,Daging Sapi Paha Belakang,Konsumen,Sekadau,2026-01-23,160000.0
SP2KP,Daging Sapi Paha Belakang,Konsumen,Melawi,2026-01-23,160000.0
SP2KP,Daging Sapi Paha Belakang,Konsumen,Kayong Utara,2026-01-23,160000.0
SP2KP,Daging Sapi Paha Belakang,Konsumen,Kubu Raya,2026-01-23,150000.0
SP2KP,Daging Sapi Paha Belakang,Konsumen,Pontianak,2026-01-23,150000.0
SP2KP,Daging Sapi Paha Belakang,Konsumen,Singkawang,2026-01-23,160000.0
SP2KP,Daging Ayam Ras,Konsumen,Provinsi,2026-01-23,47067.0
SP2KP,Daging Ayam Ras,Konsumen,Sambas,2026-01-23,45000.0
SP2KP,Daging Ayam Ras,Konsumen,Mempawah,2026-01-23,39000.0
SP2KP,Daging Ayam Ras,Konsumen,Sanggau,2026-01-23,44000.0
SP2KP,Daging Ayam Ras,Konsumen,Ketapang,2026-01-23,48000.0
SP2KP,Daging Ayam Ras,Konsumen,Sintang,2026-01-23,48000.0
SP2KP,Daging Ayam Ras,Konsumen,Kapuas Hulu,2026-01-23,50000.0
SP2KP,Daging Ayam Ras,Konsumen,Bengkayang,2026-01-23,50000.0
SP2KP,Daging Ayam Ras,Konsumen,Landak,2026-01-23,48000.0
SP2KP,Daging Ayam Ras,Konsumen,Sekadau,2026-01-23,46000.0
SP2KP,Daging Ayam Ras,Konsumen,Melawi,2026-01-23,45000.0
SP2KP,Daging Ayam Ras,Konsumen,Kayong Utara,2026-01-23,50000.0
SP2KP,Daging Ayam Ras,Konsumen,Kubu Raya,2026-01-23,43000.0
SP2KP,Daging Ayam Ras,Konsumen,Pontianak,2026-01-23,44333.0
SP2KP,Daging Ayam Ras,Konsumen,Singkawang,2026-01-23,45000.0
SP2KP,Telur Ayam Ras,Konsumen,Provinsi,2026-01-23,35573.0
SP2KP,Telur Ayam Ras,Konsumen,Sambas,2026-01-23,31000.0
SP2KP,Telur Ayam Ras,Konsumen,Mempawah,2026-01-23,31000.0
SP2KP,Telur Ayam Ras,Konsumen,Sanggau,2026-01-23,32000.0
SP2KP,Telur Ayam Ras,Konsumen,Ketapang,2026-01-23,40000.0
SP2KP,Telur Ayam Ras,Konsumen,Sintang,2026-01-23,35200.0
SP2KP,Telur Ayam Ras,Konsumen,Kapuas Hulu,2026-01-23,36800.0
SP2KP,Telur Ayam Ras,Konsumen,Bengkayang,2026-01-23,32667.0
SP2KP,Telur Ayam Ras,Konsumen,Landak,2026-01-23,34000.0
SP2KP,Telur Ayam Ras,Konsumen,Sekadau,2026-01-23,38000.0
SP2KP,Telur Ayam Ras,Konsumen,Melawi,2026-01-23,36800.0
SP2KP,Telur Ayam Ras,Konsumen,Kayong Utara,2026-01-23,40000.0
SP2KP,Telur Ayam Ras,Konsumen,Kubu Raya,2026-01-23,30000.0
SP2KP,Telur Ayam Ras,Konsumen,Pontianak,2026-01-23,31667.0
SP2KP,Telur Ayam Ras,Konsumen,Singkawang,2026-01-23,31000.0
Panel Harga,Daging Sapi,Konsumen,Provinsi,2026-01-23,155303.0
Panel Harga,Daging Sapi,Konsumen,Kayong Utara,2026-01-23,160000.0
Panel Harga,Daging Sapi,Konsumen,Ketapang,2026-01-23,146000.0
Panel Harga,Daging Sapi,Konsumen,Kubu Raya,2026-01-23,160000.0
Panel Harga,Daging Sapi,Konsumen,Landak,2026-01-23,161667.0
Panel Harga,Daging Sapi,Konsumen,Melawi,2026-01-23,160000.0
Panel Harga,Daging Sapi,Konsumen,Mempawah,2026-01-23,150000.0
Panel Harga,Daging Sapi,Konsumen,Sambas,2026-01-23,160000.0
Panel Harga,Daging Sapi,Konsumen,Sanggau,2026-01-23,160000.0
Panel Harga,Daging Sapi,Konsumen,Sekadau,2026-01-23,165000.0
Panel Harga,Daging Sapi,Konsumen,Sintang,2026-01-23,150000.0
Panel Harga,Daging Sapi,Konsumen,Kota Pontianak,2026-01-23,155000.0
Panel Harga,Daging Sapi,Konsumen,Kota Singkawang,2026-01-23,160000.0
Panel Harga,Daging Ayam Ras,Konsumen,Provinsi,2026-01-23,45043.0
Panel Harga,Daging Ayam Ras,Konsumen,Bengkayang,2026-01-23,50000.0
Panel Harga,Daging Ayam Ras,Konsumen,Kayong Utara,2026-01-23,44000.0
Panel Harga,Daging Ayam Ras,Konsumen,Ketapang,2026-01-23,48800.0
Panel Harga,Daging Ayam Ras,Konsumen,Kubu Raya,2026-01-23,45000.0
Panel Harga,Daging Ayam Ras,Konsumen,Landak,2026-01-23,42333.0
Panel Harga,Daging Ayam Ras,Konsumen,Melawi,2026-01-23,45000.0
Panel Harga,Daging Ayam Ras,Konsumen,Mempawah,2026-01-23,39667.0
Panel Harga,Daging Ayam Ras,Konsumen,Sambas,2026-01-23,38000.0
Panel Harga,Daging Ayam Ras,Konsumen,Sanggau,2026-01-23,45000.0
Panel Harga,Daging Ayam Ras,Konsumen,Sekadau,2026-01-23,48333.0
Panel Harga,Daging Ayam Ras,Konsumen,Sintang,2026-01-23,44833.0
Panel Harga,Daging Ayam Ras,Konsumen,Kota Pontianak,2026-01-23,44000.0
Panel Harga,Daging Ayam Ras,Konsumen,Kota Singkawang,2026-01-23,44750.0
Panel Harga,Telur Ayam Ras,Konsumen,Provinsi,2026-01-23,33531.0
Panel Harga,Telur Ayam Ras,Konsumen,Bengkayang,2026-01-23,32500.0
Panel Harga,Telur Ayam Ras,Konsumen,Kapuas Hulu,2026-01-23,35200.0
Panel Harga,Telur Ayam Ras,Konsumen,Kayong Utara,2026-01-23,37867.0
Panel Harga,Telur Ayam Ras,Konsumen,Ketapang,2026-01-23,36600.0
Panel Harga,Telur Ayam Ras,Konsumen,Kubu Raya,2026-01-23,33000.0
Panel Harga,Telur Ayam Ras,Konsumen,Landak,2026-01-23,34000.0
Panel Harga,Telur Ayam Ras,Konsumen,Melawi,2026-01-23,35000.0
Panel Harga,Telur Ayam Ras,Konsumen,Mempawah,2026-01-23,33000.0
Panel Harga,Telur Ayam Ras,Konsumen,Sambas,2026-01-23,32000.0
Panel Harga,Telur Ayam Ras,Konsumen,Sanggau,2026-01-23,30000.0
Panel Harga,Telur Ayam Ras,Konsumen,Sekadau,2026-01-23,34259.0
Panel Harga,Telur Ayam Ras,Konsumen,Sintang,2026-01-23,35200.0
Panel Harga,Telur Ayam Ras,Konsumen,Kota Pontianak,2026-01-23,32000.0
Panel Harga,Telur Ayam Ras,Konsumen,Kota Singkawang,2026-01-23,31333.0
Panel Harga,Jagung Tk Peternak,Konsumen,Provinsi,2026-01-23,6800.0
Panel Harga,Jagung Tk Peternak,Konsumen,Kota Singkawang,2026-01-23,6800.0
PIHPS,Daging Ayam Ras Segar,Pasar Tradisional,Provinsi,2026-01-23,38750.0
PIHPS,Daging Ayam Ras Segar,Pasar Tradisional,Sintang,2026-01-23,44750.0
PIHPS,Daging Ayam Ras Segar,Pasar Tradisional,Kota Pontianak,2026-01-23,34500.0
PIHPS,Daging Ayam Ras Segar,Pasar Tradisional,Kota Singkawang,2026-01-23,37000.0
PIHPS,Daging Ayam Ras Segar,Pasar Modern,Provinsi,2026-01-23,39900.0
PIHPS,Daging Ayam Ras Segar,Pasar Modern,Kota Singkawang,2026-01-23,39900.0
